134, 4.37946,  4.41181, -0.03234, 0.00105
135, 4.34471,  4.20786, 0.13685, 0.01873
136, 4.40947,  4.43478, -0.02531, 0.00064
137, 4.16667,  3.97147, 0.19520, 0.03810
138, 4.72412,  4.46491, 0.25921, 0.06719
139, 4.32500,  4.14796, 0.17704, 0.03134
140, 3.51834,  4.04604, -0.52770, 0.27846
141, 4.55190,  4.23045, 0.32144, 0.10333
142, 4.71429,  4.09572, 0.61856, 0.38262
143, 5.00000,  3.96731, 1.03269, 1.06646
144, 3.55224,  4.07349, -0.52126, 0.27171
145, 3.84563,  4.07875, -0.23311, 0.05434
146, 4.69981,  4.44317, 0.25663, 0.06586
147, 4.40000,  4.24773, 0.15227, 0.02319
148, 4.67232,  4.41916, 0.25316, 0.06409
149, 4.63596,  4.44603, 0.18993, 0.03607
150, 4.73585,  4.30944, 0.42641, 0.18182
151, 4.33550,  4.15712, 0.17838, 0.03182
152, 4.54024,  4.43207, 0.10817, 0.01170
153, 5.00000,  4.44878, 0.55122, 0.30384
154, 4.35000,  4.27698, 0.07302, 0.00533
155, 4.68623,  4.39510, 0.29113, 0.08476
156, 4.01171,  4.40212, -0.39041, 0.15242
157, 3.18239,  4.36072, -1.17834, 1.38848
158, 4.44575,  3.98419, 0.46156, 0.21304
159, 4.57857,  4.26475, 0.31383, 0.09849
160, 4.45722,  4.48527, -0.02805, 0.00079
161, 4.15940,  4.19281, -0.03340, 0.00112
162, 4.47601,  4.21813, 0.25787, 0.06650
163, 4.27244,  4.20619, 0.06625, 0.00439
164, 3.63409,  4.28609, -0.65200, 0.42510
165, 4.12101,  4.37278, -0.25177, 0.06339
166, 4.60686,  4.49322, 0.11364, 0.01291
167, 3.72152,  4.20539, -0.48388, 0.23414
168, 4.76677,  4.39351, 0.37326, 0.13932
169, 3.97583,  4.46125, -0.48542, 0.23563
170, 4.85227,  4.20294, 0.64933, 0.42163
171, 4.47812,  4.29791, 0.18021, 0.03248
172, 3.45362,  4.24533, -0.79171, 0.62681
173, 4.44444,  4.33526, 0.10918, 0.01192
174, 3.91183,  4.34435, -0.43252, 0.18707
175, 4.04516,  4.13116, -0.08600, 0.00740
176, 4.67787,  4.50136, 0.17651, 0.03115
177, 4.09767,  4.23955, -0.14188, 0.02013
178, 4.66667,  4.25284, 0.41383, 0.17125
179, 4.51959,  4.30920, 0.21039, 0.04427
180, 4.60755,  4.37114, 0.23641, 0.05589
181, 4.29792,  4.33771, -0.03979, 0.00158
182, 4.00000,  4.01809, -0.01809, 0.00033
183, 2.81234,  3.78858, -0.97624, 0.95304
184, 4.54351,  4.43405, 0.10946, 0.01198
185, 2.57143,  4.39885, -1.82742, 3.33947
186, 4.36488,  4.50396, -0.13909, 0.01934
187, 3.78261,  4.10364, -0.32104, 0.10306
188, 4.72434,  4.22221, 0.50213, 0.25213
189, 4.26798,  4.21291, 0.05507, 0.00303
190, 4.48821,  4.36475, 0.12346, 0.01524
191, 1.87805,  3.94700, -2.06895, 4.28054
192, 4.24576,  4.29499, -0.04922, 0.00242
193, 4.31236,  4.22928, 0.08308, 0.00690
194, 4.76179,  4.20584, 0.55595, 0.30908
195, 3.56537,  4.28660, -0.72123, 0.52018
196, 4.02941,  4.09815, -0.06874, 0.00473
197, 4.58280,  4.41754, 0.16526, 0.02731
198, 4.78173,  4.47693, 0.30479, 0.09290
199, 4.59669,  4.14367, 0.45302, 0.20523
200, 4.54382,  4.13792, 0.40589, 0.16475
201, 4.70609,  4.22386, 0.48224, 0.23255
202, 3.85396,  4.40892, -0.55496, 0.30798
203, 4.59489,  4.44311, 0.15179, 0.02304
204, 4.66245,  4.30702, 0.35543, 0.12633
205, 4.58076,  4.33671, 0.24404, 0.05956
206, 4.72164,  4.19472, 0.52692, 0.27765
207, 4.85714,  4.36226, 0.49488, 0.24491
208, 4.36133,  4.25589, 0.10544, 0.01112
209, 4.60991,  4.25637, 0.35355, 0.12500
210, 3.57631,  4.15116, -0.57485, 0.33045
211, 4.22860,  3.99173, 0.23687, 0.05611
212, 4.00000,  4.40642, -0.40642, 0.16517
213, 4.28981,  4.14454, 0.14527, 0.02110
214, 4.78265,  4.43647, 0.34618, 0.11984
215, 4.41933,  4.25398, 0.16535, 0.02734
216, 4.30177,  4.37121, -0.06943, 0.00482
217, 2.90000,  4.38266, -1.48266, 2.19829
218, 4.25000,  4.38429, -0.13429, 0.01803
219, 4.17514,  4.32773, -0.15260, 0.02329
220, 4.62753,  4.05692, 0.57061, 0.32560
221, 4.49167,  4.68813, -0.19646, 0.03860
222, 4.00000,  4.27375, -0.27375, 0.07494
223, 4.75000,  4.22241, 0.52759, 0.27836
224, 4.75590,  4.22718, 0.52871, 0.27954
225, 4.35606,  4.37611, -0.02005, 0.00040
226, 4.32692,  4.40920, -0.08228, 0.00677
227, 4.12287,  4.23995, -0.11708, 0.01371
228, 4.48296,  4.17268, 0.31029, 0.09628
229, 4.49490,  4.16795, 0.32695, 0.10690
230, 4.50146,  4.18287, 0.31859, 0.10150
231, 4.58711,  4.39081, 0.19630, 0.03854
232, 3.54237,  4.12384, -0.58147, 0.33810
233, 5.00000,  4.07761, 0.92239, 0.85081
234, 4.28471,  4.26529, 0.01942, 0.00038
235, 4.58325,  4.30061, 0.28264, 0.07989
236, 5.00000,  4.40067, 0.59933, 0.35920
237, 3.61272,  4.29497, -0.68226, 0.46547
238, 4.56320,  4.34473, 0.21848, 0.04773
239, 4.35714,  4.29079, 0.06635, 0.00440
240, 4.36364,  4.36980, -0.00616, 0.00004
241, 4.50090,  4.31278, 0.18812, 0.03539
242, 4.01738,  4.49651, -0.47913, 0.22957
243, 4.19240,  4.42879, -0.23639, 0.05588
244, 4.70000,  4.29707, 0.40293, 0.16235
245, 4.17589,  4.29549, -0.11959, 0.01430
246, 4.70571,  4.19109, 0.51463, 0.26484
247, 4.20000,  4.20235, -0.00235, 0.00001
248, 3.74213,  4.23176, -0.48962, 0.23973
249, 4.33333,  4.22324, 0.11009, 0.01212
250, 4.61017,  4.33365, 0.27652, 0.07646
251, 3.79567,  4.23758, -0.44191, 0.19529
252, 4.55540,  4.29267, 0.26273, 0.06903
253, 3.44444,  4.02630, -0.58186, 0.33856
254, 4.64884,  4.37449, 0.27435, 0.07527
255, 4.71846,  4.36939, 0.34907, 0.12185
256, 4.67674,  4.48002, 0.19671, 0.03870
257, 4.28571,  4.30228, -0.01657, 0.00027
258, 3.69360,  4.26537, -0.57177, 0.32692
259, 4.74445,  4.36943, 0.37502, 0.14064
260, 4.80782,  4.61726, 0.19056, 0.03631
261, 4.68247,  4.27271, 0.40976, 0.16790
262, 3.42857,  4.13532, -0.70675, 0.49949
263, 4.42553,  4.48388, -0.05835, 0.00340
264, 4.29200,  4.38792, -0.09592, 0.00920
265, 4.34742,  4.76348, -0.41607, 0.17311
266, 3.29875,  4.24759, -0.94884, 0.90030
267, 3.54447,  4.02378, -0.47931, 0.22974
268, 4.56214,  4.02588, 0.53625, 0.28757
269, 3.71429,  4.31650, -0.60221, 0.36266
270, 4.21919,  4.32255, -0.10336, 0.01068
271, 3.75000,  4.49431, -0.74431, 0.55400
272, 3.27360,  4.32575, -1.05215, 1.10701
273, 2.78607,  4.12788, -1.34181, 1.80045
274, 4.39535,  4.27186, 0.12349, 0.01525
275, 4.39147,  4.44745, -0.05598, 0.00313
276, 4.12446,  4.23544, -0.11098, 0.01232
277, 4.54157,  4.36343, 0.17814, 0.03173
278, 4.59359,  4.32080, 0.27279, 0.07441
279, 4.59944,  3.97782, 0.62162, 0.38642
280, 4.24835,  4.39993, -0.15157, 0.02297
281, 4.81602,  4.39577, 0.42025, 0.17661
282, 4.67906,  4.00265, 0.67641, 0.45752
283, 4.58947,  4.19391, 0.39557, 0.15647
284, 4.24720,  4.16951, 0.07769, 0.00604
285, 4.57303,  4.46409, 0.10895, 0.01187
286, 3.69946,  4.07401, -0.37455, 0.14029
287, 4.72902,  4.47310, 0.25592, 0.06549
288, 4.10036,  4.12623, -0.02586, 0.00067
289, 4.62121,  3.98114, 0.64008, 0.40970
290, 4.21794,  4.28446, -0.06652, 0.00442
291, 3.52747,  4.18322, -0.65575, 0.43001
292, 4.35000,  4.40753, -0.05753, 0.00331
293, 3.87326,  4.15349, -0.28024, 0.07853
294, 3.97567,  4.14637, -0.17070, 0.02914
295, 4.41277,  4.45669, -0.04392, 0.00193
296, 4.35802,  4.46769, -0.10966, 0.01203
297, 5.00000,  4.36605, 0.63395, 0.40189
298, 3.22051,  3.92386, -0.70335, 0.49470
299, 4.66667,  4.35621, 0.31045, 0.09638
300, 5.00000,  4.27187, 0.72813, 0.53018
301, 4.72294,  4.35662, 0.36633, 0.13420
302, 4.69149,  4.41088, 0.28061, 0.07874
303, 4.22464,  4.28787, -0.06323, 0.00400
304, 3.59627,  4.32534, -0.72906, 0.53153
305, 4.42811,  4.30023, 0.12787, 0.01635
306, 4.48596,  3.98932, 0.49664, 0.24665
307, 4.44805,  4.27619, 0.17186, 0.02954
308, 4.30667,  4.31086, -0.00419, 0.00002
309, 4.51392,  4.17384, 0.34008, 0.11565
310, 4.40377,  4.00943, 0.39435, 0.15551
311, 4.20588,  4.15642, 0.04946, 0.00245
312, 3.91884,  4.32078, -0.40194, 0.16156
313, 3.83057,  4.33889, -0.50832, 0.25839
314, 3.13469,  4.16422, -1.02952, 1.05992
315, 4.37175,  4.37451, -0.00276, 0.00001
316, 2.22222,  4.22485, -2.00263, 4.01052
317, 4.43262,  4.40686, 0.02576, 0.00066
318, 4.04938,  4.27157, -0.22219, 0.04937
319, 4.20652,  4.10610, 0.10043, 0.01009
320, 3.15385,  4.18142, -1.02758, 1.05591
321, 4.28571,  4.32742, -0.04170, 0.00174
322, 4.66667,  4.21305, 0.45361, 0.20576
323, 4.21120,  4.49201, -0.28081, 0.07885
324, 3.94030,  4.25059, -0.31029, 0.09628
325, 4.85857,  4.47028, 0.38829, 0.15077
326, 4.42857,  4.36146, 0.06711, 0.00450
327, 4.50000,  4.31811, 0.18189, 0.03308
328, 3.94845,  4.34453, -0.39608, 0.15688
329, 1.51111,  4.10446, -2.59335, 6.72546
330, 4.64120,  4.20212, 0.43907, 0.19278
331, 4.39024,  4.19495, 0.19529, 0.03814
332, 4.60000,  4.49667, 0.10333, 0.01068
333, 2.75610,  4.19621, -1.44012, 2.07393
334, 4.69629,  4.41232, 0.28397, 0.08064
335, 4.29758,  4.17862, 0.11896, 0.01415
336, 4.75000,  4.33898, 0.41102, 0.16893
337, 3.72712,  4.14786, -0.42073, 0.17702
338, 4.22188,  4.28408, -0.06221, 0.00387
339, 4.58880,  4.22964, 0.35916, 0.12900
340, 4.21192,  4.32114, -0.10922, 0.01193
341, 1.54688,  4.14896, -2.60208, 6.77084
342, 4.47172,  4.18729, 0.28443, 0.08090
343, 4.15212,  4.14609, 0.00603, 0.00004
344, 4.25826,  4.50050, -0.24224, 0.05868
345, 4.59910,  4.43944, 0.15966, 0.02549
346, 4.70771,  4.17647, 0.53124, 0.28221
347, 4.39474,  4.10410, 0.29063, 0.08447
348, 4.58853,  4.44841, 0.14011, 0.01963
349, 4.00000,  4.23574, -0.23574, 0.05558
350, 4.40641,  4.54739, -0.14098, 0.01988
351, 4.40205,  4.39291, 0.00915, 0.00008
352, 4.23207,  4.29114, -0.05908, 0.00349
353, 4.26190,  4.06045, 0.20146, 0.04059
354, 4.07552,  4.17804, -0.10252, 0.01051
355, 4.35380,  4.35879, -0.00499, 0.00002
356, 4.47945,  4.13067, 0.34879, 0.12165
357, 4.50230,  4.33658, 0.16573, 0.02747
358, 4.67705,  4.27038, 0.40666, 0.16538
359, 3.89661,  4.09404, -0.19743, 0.03898
360, 4.31710,  4.30198, 0.01512, 0.00023
361, 4.32143,  4.10329, 0.21814, 0.04759
362, 4.52688,  4.46259, 0.06429, 0.00413
363, 4.53846,  4.06565, 0.47281, 0.22355
364, 4.16667,  4.47485, -0.30818, 0.09497
365, 4.43653,  4.23954, 0.19699, 0.03880
366, 4.02703,  4.41030, -0.38327, 0.14690
367, 3.75000,  3.99890, -0.24890, 0.06195
368, 4.85714,  4.06829, 0.78886, 0.62229
369, 4.29943,  4.21993, 0.07949, 0.00632
370, 4.46184,  4.29293, 0.16891, 0.02853
371, 4.40323,  4.28117, 0.12206, 0.01490
372, 4.33871,  4.34411, -0.00540, 0.00003
373, 4.45240,  4.24220, 0.21019, 0.04418
374, 4.54984,  4.45227, 0.09757, 0.00952
375, 4.34483,  4.18923, 0.15559, 0.02421
376, 3.93046,  4.08156, -0.15110, 0.02283
377, 4.43023,  4.47371, -0.04348, 0.00189
378, 4.00000,  4.24141, -0.24141, 0.05828
379, 4.58504,  4.26371, 0.32133, 0.10326
380, 4.18485,  4.36272, -0.17787, 0.03164
381, 4.77993,  4.42078, 0.35915, 0.12899
382, 4.33062,  4.39518, -0.06457, 0.00417
383, 4.73235,  4.16899, 0.56336, 0.31737
384, 4.56667,  4.24974, 0.31693, 0.10044
385, 3.33333,  4.26564, -0.93231, 0.86920
386, 4.45852,  4.15209, 0.30643, 0.09390
387, 4.34451,  4.44228, -0.09777, 0.00956
388, 4.29942,  4.35855, -0.05913, 0.00350
389, 4.76509,  4.49311, 0.27198, 0.07397
390, 4.57929,  4.32453, 0.25476, 0.06490
391, 5.00000,  4.08497, 0.91503, 0.83727
392, 4.00599,  4.16889, -0.16290, 0.02654
393, 4.61876,  4.19670, 0.42206, 0.17813
394, 4.81720,  4.42930, 0.38791, 0.15047
395, 3.85013,  4.41198, -0.56185, 0.31567
396, 4.63507,  4.24474, 0.39033, 0.15236
397, 4.65521,  4.28665, 0.36856, 0.13584
398, 4.25828,  4.24719, 0.01108, 0.00012
399, 4.44010,  4.35723, 0.08287, 0.00687
400, 4.55725,  4.26347, 0.29379, 0.08631
401, 3.30851,  4.03521, -0.72670, 0.52810
402, 4.39776,  4.28862, 0.10914, 0.01191
403, 4.37500,  4.20264, 0.17236, 0.02971
404, 4.75265,  4.39139, 0.36126, 0.13051
405, 4.75349,  4.42044, 0.33305, 0.11092
406, 3.95984,  4.05027, -0.09043, 0.00818
407, 3.34328,  4.08052, -0.73724, 0.54352
408, 4.27543,  4.14463, 0.13081, 0.01711
409, 4.51943,  4.51508, 0.00435, 0.00002
410, 4.38168,  4.11604, 0.26564, 0.07056
411, 4.47577,  4.24484, 0.23092, 0.05333
412, 3.89360,  4.07734, -0.18374, 0.03376
413, 4.67460,  4.21088, 0.46372, 0.21504
414, 4.82143,  4.03210, 0.78933, 0.62304
415, 4.55078,  4.25100, 0.29978, 0.08987
416, 3.54601,  4.41333, -0.86733, 0.75226
417, 4.17968,  4.29893, -0.11926, 0.01422
418, 4.09500,  4.30899, -0.21400, 0.04579
419, 4.56599,  4.16354, 0.40245, 0.16197
420, 3.85366,  4.21593, -0.36227, 0.13124
421, 4.53287,  4.26362, 0.26925, 0.07249
422, 4.46491,  4.40963, 0.05529, 0.00306
423, 4.55474,  4.27018, 0.28456, 0.08097
424, 3.66667,  4.17576, -0.50909, 0.25918
425, 4.50943,  4.26531, 0.24412, 0.05960
426, 4.42958,  4.41310, 0.01648, 0.00027
427, 3.76533,  3.97775, -0.21241, 0.04512
428, 4.44444,  4.42928, 0.01517, 0.00023
429, 4.11962,  4.27419, -0.15457, 0.02389
430, 4.68599,  4.22182, 0.46417, 0.21545
431, 4.36939,  4.17579, 0.19361, 0.03748
432, 4.16191,  4.07133, 0.09058, 0.00820
433, 3.83960,  4.37066, -0.53106, 0.28203
434, 4.23596,  4.14126, 0.09470, 0.00897
435, 2.87090,  4.33261, -1.46170, 2.13658
436, 4.16238,  4.14298, 0.01940, 0.00038
437, 4.70837,  4.39783, 0.31054, 0.09644
438, 4.02336,  4.12065, -0.09729, 0.00946
439, 4.35146,  4.08858, 0.26288, 0.06911
440, 4.33333,  4.48529, -0.15196, 0.02309
441, 5.00000,  4.15850, 0.84150, 0.70812
442, 4.25440,  4.28897, -0.03457, 0.00119
443, 4.32075,  4.34659, -0.02584, 0.00067
444, 4.39970,  4.25033, 0.14937, 0.02231
445, 3.88908,  4.09364, -0.20456, 0.04185
446, 4.47688,  4.10633, 0.37055, 0.13731
447, 4.83786,  4.08063, 0.75722, 0.57338
448, 4.83871,  4.31239, 0.52632, 0.27701
449, 4.65758,  4.32954, 0.32804, 0.10761
450, 4.39906,  4.20132, 0.19775, 0.03910
451, 4.00377,  4.28054, -0.27677, 0.07660
452, 4.05116,  4.36358, -0.31242, 0.09761
453, 4.52186,  3.99782, 0.52403, 0.27461
454, 3.92349,  4.37571, -0.45222, 0.20450
455, 3.83333,  4.10861, -0.27528, 0.07578
456, 4.57312,  4.37566, 0.19746, 0.03899
457, 4.66580,  4.35946, 0.30634, 0.09384
458, 4.78386,  4.39989, 0.38397, 0.14743
459, 4.51739,  4.28434, 0.23305, 0.05431
460, 4.45180,  4.38214, 0.06966, 0.00485
461, 4.83538,  4.39868, 0.43670, 0.19071
462, 4.68819,  4.35733, 0.33086, 0.10947
463, 4.46878,  4.36690, 0.10188, 0.01038
464, 3.63106,  4.27804, -0.64698, 0.41858
465, 4.49972,  4.36704, 0.13269, 0.01761
466, 4.28441,  4.41652, -0.13211, 0.01745
467, 3.96960,  4.39039, -0.42079, 0.17707
468, 4.75732,  4.15395, 0.60337, 0.36405
469, 4.53084,  4.23341, 0.29744, 0.08847
470, 4.55832,  4.09607, 0.46225, 0.21367
471, 3.75936,  3.92684, -0.16749, 0.02805
472, 4.19264,  4.15096, 0.04168, 0.00174
473, 4.72727,  4.32725, 0.40002, 0.16002
474, 3.31527,  3.87932, -0.56405, 0.31815
475, 4.18041,  4.30296, -0.12255, 0.01502
476, 4.64598,  4.36421, 0.28176, 0.07939
477, 4.42117,  4.40657, 0.01460, 0.00021
478, 4.78532,  4.15660, 0.62872, 0.39529
479, 4.78452,  4.44498, 0.33955, 0.11529
480, 4.17431,  4.39981, -0.22550, 0.05085
481, 4.43247,  4.44865, -0.01619, 0.00026
482, 4.47104,  4.38945, 0.08159, 0.00666
483, 3.78757,  4.26087, -0.47330, 0.22401
484, 4.27388,  4.23102, 0.04286, 0.00184
485, 4.23770,  4.45034, -0.21264, 0.04522
486, 4.02145,  4.13535, -0.11389, 0.01297
487, 3.52650,  4.11793, -0.59142, 0.34978
488, 4.53136,  4.33500, 0.19637, 0.03856
489, 4.10834,  4.34083, -0.23248, 0.05405
490, 4.35860,  4.08902, 0.26958, 0.07267
491, 4.47527,  4.36653, 0.10874, 0.01182
492, 4.58731,  4.46115, 0.12616, 0.01592
493, 4.81482,  4.38681, 0.42800, 0.18319
494, 3.05000,  4.18343, -1.13343, 1.28467
495, 4.44690,  4.42602, 0.02088, 0.00044
496, 4.13925,  4.08905, 0.05020, 0.00252
497, 3.76923,  4.25838, -0.48915, 0.23927
498, 4.59574,  4.41210, 0.18365, 0.03373
499, 4.64286,  4.31633, 0.32652, 0.10662
500, 4.37225,  4.29894, 0.07331, 0.00537
501, 4.11111,  4.15400, -0.04289, 0.00184
502, 3.85714,  4.36531, -0.50817, 0.25824
503, 4.16685,  4.29812, -0.13126, 0.01723
504, 4.09560,  4.26382, -0.16822, 0.02830
505, 4.42186,  4.28941, 0.13245, 0.01754
506, 5.00000,  4.51195, 0.48805, 0.23819
507, 4.72537,  4.17147, 0.55390, 0.30681
508, 3.34725,  4.20250, -0.85525, 0.73146
509, 4.20833,  4.24590, -0.03756, 0.00141
510, 3.97989,  4.36273, -0.38284, 0.14656
511, 4.47629,  4.37125, 0.10504, 0.01103
512, 4.78384,  4.28808, 0.49576, 0.24578
513, 4.00680,  4.08841, -0.08160, 0.00666
514, 4.64595,  4.23609, 0.40986, 0.16799
515, 4.75000,  4.13531, 0.61469, 0.37784
516, 4.24691,  4.36802, -0.12111, 0.01467
517, 4.07681,  4.24097, -0.16416, 0.02695
518, 4.15908,  4.35194, -0.19286, 0.03719
519, 4.15722,  4.05721, 0.10001, 0.01000
520, 3.21721,  4.05263, -0.83542, 0.69793
521, 4.43476,  4.07407, 0.36069, 0.13010
522, 4.30063,  4.27539, 0.02524, 0.00064
523, 4.71156,  4.30033, 0.41123, 0.16911
524, 4.15696,  4.13454, 0.02242, 0.00050
525, 4.45444,  3.94849, 0.50595, 0.25599
526, 3.75000,  4.20842, -0.45842, 0.21015
527, 4.33333,  4.06287, 0.27047, 0.07315
528, 3.11765,  4.33068, -1.21303, 1.47145
529, 4.25190,  4.07546, 0.17645, 0.03113
530, 2.61072,  4.32065, -1.70993, 2.92384
531, 4.31900,  4.43230, -0.11330, 0.01284
532, 4.70732,  4.22161, 0.48570, 0.23591
533, 3.16849,  4.28090, -1.11241, 1.23745
534, 4.66649,  4.46992, 0.19658, 0.03864
535, 3.59375,  4.09880, -0.50505, 0.25508
536, 4.55309,  4.32322, 0.22986, 0.05284
537, 4.11165,  4.55584, -0.44419, 0.19730
