0, 4.21324,  4.36795, -0.15471, 0.02393
1, 4.12500,  4.30926, -0.18426, 0.03395
2, 4.56049,  4.49918, 0.06130, 0.00376
3, 4.53760,  4.28534, 0.25227, 0.06364
4, 4.68473,  4.14074, 0.54399, 0.29592
5, 4.26455,  4.10195, 0.16260, 0.02644
6, 4.37381,  4.32171, 0.05209, 0.00271
7, 3.83227,  4.12351, -0.29125, 0.08483
8, 4.49911,  4.16854, 0.33057, 0.10927
9, 4.30488,  4.37185, -0.06697, 0.00449
10, 4.68103,  4.48975, 0.19129, 0.03659
11, 4.40000,  4.13662, 0.26338, 0.06937
12, 4.66684,  4.32740, 0.33944, 0.11522
13, 4.34440,  4.30167, 0.04273, 0.00183
14, 4.64189,  4.38370, 0.25819, 0.06666
15, 4.37826,  4.36778, 0.01048, 0.00011
16, 4.39427,  4.43343, -0.03916, 0.00153
17, 4.26007,  4.33959, -0.07952, 0.00632
18, 4.33333,  4.21970, 0.11363, 0.01291
19, 3.38534,  4.20553, -0.82019, 0.67271
20, 5.00000,  4.12588, 0.87412, 0.76409
21, 5.00000,  4.16826, 0.83174, 0.69178
22, 4.49544,  4.36283, 0.13261, 0.01758
23, 4.53608,  4.21826, 0.31782, 0.10101
24, 5.00000,  4.05865, 0.94135, 0.88614
25, 4.57716,  4.29364, 0.28352, 0.08038
26, 4.46154,  4.38473, 0.07681, 0.00590
27, 4.78571,  4.26187, 0.52384, 0.27441
28, 3.94949,  4.33799, -0.38849, 0.15093
29, 3.97753,  4.27019, -0.29266, 0.08565
30, 4.02083,  4.07538, -0.05455, 0.00298
31, 3.38144,  4.03733, -0.65589, 0.43019
32, 4.34937,  4.02775, 0.32162, 0.10344
33, 4.00000,  4.19343, -0.19343, 0.03742
34, 4.56446,  4.31739, 0.24707, 0.06104
35, 4.54145,  4.43304, 0.10841, 0.01175
36, 4.53846,  4.28221, 0.25625, 0.06567
37, 4.63033,  4.37422, 0.25612, 0.06560
38, 4.31788,  4.35116, -0.03327, 0.00111
39, 3.78147,  4.11000, -0.32852, 0.10793
40, 4.36232,  4.48607, -0.12375, 0.01531
41, 4.36269,  4.20557, 0.15712, 0.02469
42, 4.75049,  4.43218, 0.31831, 0.10132
43, 4.13060,  4.30343, -0.17283, 0.02987
44, 4.50147,  4.42055, 0.08092, 0.00655
45, 4.40000,  4.14298, 0.25702, 0.06606
46, 4.77128,  4.26646, 0.50481, 0.25484
47, 4.36486,  4.25587, 0.10899, 0.01188
48, 3.67029,  4.25577, -0.58548, 0.34278
49, 4.74194,  4.05744, 0.68449, 0.46853
50, 4.60816,  4.30513, 0.30303, 0.09183
51, 4.16598,  4.15477, 0.01120, 0.00013
52, 4.27586,  4.34832, -0.07246, 0.00525
53, 4.47336,  4.08189, 0.39147, 0.15325
54, 4.00000,  4.40743, -0.40743, 0.16600
55, 4.44189,  4.19289, 0.24900, 0.06200
56, 4.64742,  4.29479, 0.35263, 0.12435
57, 4.32339,  4.37528, -0.05189, 0.00269
58, 4.45912,  4.27041, 0.18871, 0.03561
59, 3.61850,  4.10531, -0.48681, 0.23699
60, 3.98133,  4.06513, -0.08380, 0.00702
61, 4.41562,  4.33241, 0.08321, 0.00692
62, 4.34240,  4.23112, 0.11129, 0.01239
63, 4.56966,  4.37714, 0.19252, 0.03706
64, 4.35624,  4.37045, -0.01420, 0.00020
65, 4.19718,  4.25752, -0.06034, 0.00364
66, 4.01204,  4.08106, -0.06901, 0.00476
67, 4.27223,  4.36353, -0.09129, 0.00833
68, 4.43620,  4.36117, 0.07503, 0.00563
69, 3.94112,  4.14319, -0.20207, 0.04083
70, 3.87515,  3.98416, -0.10901, 0.01188
71, 4.70792,  4.25730, 0.45062, 0.20306
72, 4.35779,  4.40454, -0.04675, 0.00219
73, 4.27292,  4.22969, 0.04323, 0.00187
74, 4.24208,  4.20512, 0.03696, 0.00137
75, 3.83762,  4.13817, -0.30055, 0.09033
76, 4.57407,  4.16117, 0.41290, 0.17049
77, 4.43484,  4.12560, 0.30924, 0.09563
78, 4.45479,  4.08139, 0.37339, 0.13942
79, 4.27800,  4.45655, -0.17855, 0.03188
80, 3.27138,  4.23924, -0.96787, 0.93676
81, 4.40493,  4.22909, 0.17584, 0.03092
82, 4.51064,  4.33503, 0.17561, 0.03084
83, 3.82857,  4.09949, -0.27092, 0.07340
84, 3.90578,  4.19440, -0.28862, 0.08330
85, 3.80000,  4.23838, -0.43838, 0.19218
86, 4.58963,  4.70525, -0.11563, 0.01337
87, 3.84679,  4.21991, -0.37311, 0.13921
88, 4.17284,  4.17518, -0.00234, 0.00001
89, 4.72716,  4.29410, 0.43306, 0.18754
90, 4.61072,  4.74571, -0.13499, 0.01822
91, 3.99575,  4.10915, -0.11340, 0.01286
92, 4.51159,  4.46128, 0.05031, 0.00253
93, 4.33913,  4.39391, -0.05478, 0.00300
94, 4.46512,  4.30587, 0.15925, 0.02536
95, 4.01144,  4.00643, 0.00501, 0.00003
96, 4.95000,  4.37090, 0.57910, 0.33535
97, 4.41935,  4.28998, 0.12938, 0.01674
98, 4.52590,  4.22090, 0.30501, 0.09303
99, 4.36703,  4.36988, -0.00285, 0.00001
100, 4.19231,  4.16352, 0.02878, 0.00083
101, 4.21283,  4.47567, -0.26284, 0.06908
102, 4.34409,  4.42757, -0.08348, 0.00697
